datetime,open,high,low,close,volume
2025-12-05T06:00:00+0000,280.54,281.14,278.05,278.78,47265845.0
2025-12-08T06:00:00+0000,278.13,279.6693,276.15,277.89,38211832.0
2025-12-09T06:00:00+0000,278.16,280.03,276.92,277.18,32193256.0
2025-12-10T06:00:00+0000,277.75,279.75,276.44,278.78,33038318.0
2025-12-11T06:00:00+0000,279.095,279.59,273.81,278.03,33247986.0
2025-12-12T06:00:00+0000,277.9,279.22,276.82,278.28,39532887.0
2025-12-15T06:00:00+0000,280.15,280.15,272.84,274.11,50409078.0
2025-12-16T06:00:00+0000,272.82,275.5,271.79,274.61,37648628.0
2025-12-17T06:00:00+0000,275.01,276.16,271.64,271.84,50138743.0
2025-12-18T06:00:00+0000,273.605,273.63,266.95,272.19,51630721.0
2025-12-19T06:00:00+0000,272.145,274.6,269.9,273.67,144632048.0
2025-12-22T06:00:00+0000,272.86,273.88,270.505,270.97,36571827.0
2025-12-23T06:00:00+0000,270.84,272.5,269.56,272.36,29641999.0
2025-12-24T06:00:00+0000,272.34,275.43,272.195,273.81,17910574.0
2025-12-26T06:00:00+0000,274.16,275.37,272.86,273.4,21521802.0
2025-12-29T06:00:00+0000,272.69,274.36,272.35,273.76,23715213.0
2025-12-30T06:00:00+0000,272.81,274.08,272.28,273.08,22139617.0
2025-12-31T06:00:00+0000,273.06,273.68,271.75,271.86,27293639.0
